"No.","Time","Source","Destination","Protocol","Length","Info"
"900","38.252087","192.168.1.72","162.159.137.105","TCP","66","61082  >  443 [FIN, ACK] Seq=4062 Ack=3945 Win=131072 Len=0 TSval=3392433765 TSecr=2906034451"
"901","38.253439","162.159.137.105","192.168.1.72","TCP","66","443  >  61081 [FIN, ACK] Seq=3945 Ack=1270 Win=131072 Len=0 TSval=1098442249 TSecr=2954002082"
"902","38.253542","192.168.1.72","162.159.137.105","TCP","66","61081  >  443 [ACK] Seq=1270 Ack=3946 Win=131072 Len=0 TSval=2954002091 TSecr=1098442249"
"903","38.255524","162.159.137.105","192.168.1.72","TLSv1.3","784","Application Data, Application Data"
"904","38.255556","192.168.1.72","162.159.137.105","TCP","66","61080  >  443 [ACK] Seq=4470 Ack=3946 Win=130368 Len=0 TSval=3563404150 TSecr=1059231288"
"905","38.255745","192.168.1.72","162.159.137.105","TLSv1.3","90","Application Data"
"906","38.255801","192.168.1.72","162.159.137.105","TCP","66","61080  >  443 [FIN, ACK] Seq=4494 Ack=3946 Win=131072 Len=0 TSval=3563404150 TSecr=1059231288"
"907","38.257298","162.159.137.105","192.168.1.72","TCP","66","443  >  61084 [FIN, ACK] Seq=3945 Ack=3841 Win=131072 Len=0 TSval=1279827437 TSecr=3308420196"
"908","38.257413","192.168.1.72","162.159.137.105","TCP","66","61084  >  443 [ACK] Seq=3841 Ack=3946 Win=131072 Len=0 TSval=3308420205 TSecr=1279827437"
"909","38.260130","162.159.137.105","192.168.1.72","TCP","66","443  >  61079 [FIN, ACK] Seq=3944 Ack=3455 Win=131072 Len=0 TSval=1772219895 TSecr=1234629831"
"910","38.260132","162.159.137.105","192.168.1.72","TCP","66","443  >  61083 [FIN, ACK] Seq=3945 Ack=4755 Win=131072 Len=0 TSval=1315923274 TSecr=4206311243"
"911","38.260248","192.168.1.72","162.159.137.105","TCP","66","61079  >  443 [ACK] Seq=3455 Ack=3945 Win=131072 Len=0 TSval=1234629844 TSecr=1772219895"
"912","38.260291","192.168.1.72","162.159.137.105","TCP","66","61083  >  443 [ACK] Seq=4755 Ack=3946 Win=131072 Len=0 TSval=4206311254 TSecr=1315923274"
"913","38.261694","162.159.137.105","192.168.1.72","TCP","66","443  >  61082 [FIN, ACK] Seq=3945 Ack=4063 Win=131072 Len=0 TSval=2906034461 TSecr=3392433765"
"914","38.261753","192.168.1.72","162.159.137.105","TCP","66","61082  >  443 [ACK] Seq=4063 Ack=3946 Win=131072 Len=0 TSval=3392433775 TSecr=2906034461"
"915","38.267629","162.159.137.105","192.168.1.72","TCP","66","443  >  61080 [FIN, ACK] Seq=3946 Ack=4495 Win=147456 Len=0 TSval=1059231300 TSecr=3563404150"
"916","38.267708","192.168.1.72","162.159.137.105","TCP","66","61080  >  443 [ACK] Seq=4495 Ack=3947 Win=131072 Len=0 TSval=3563404162 TSecr=1059231300"
"917","38.621133","2600:1702:6a30:920:3d2d:22f7:2014:fc79","2620:149:a42:200::16","UDP","103","53071  >  443 Len=41"
"918","38.634074","2620:149:a42:200::16","2600:1702:6a30:920:3d2d:22f7:2014:fc79","UDP","94","443  >  53071 Len=32"
"919","38.921194","2600:1702:6a30:920:3d2d:22f7:2014:fc79","2620:149:a42:200::16","UDP","103","49655  >  443 Len=41"
"920","38.932363","2620:149:a42:200::16","2600:1702:6a30:920:3d2d:22f7:2014:fc79","UDP","94","443  >  49655 Len=32"
